Client_Num,Customer_Age,Dependent_Count,Car_Owner,House_Owner,Personal_loan,Income,Cust_Satisfaction_Score,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Interest_Earned,Delinquent_Acc
712905708,55,2,1,0,0,8250,2,100,1,101,2590.0,1564,1188,40,0.604,237.6,0
712912233,50,5,0,0,0,156583,3,375,0,116,3468.0,2221,14222,122,0.64,1137.76,0
712914783,40,3,1,1,0,76470,3,410,1,104,7564.0,0,4743,82,0.0,1328.04,0
712916958,48,3,0,1,0,101597,2,175,1,106,12494.0,0,7026,69,0.0,702.6,0
712918083,48,2,0,0,0,104569,1,140,1,105,2211.0,768,7527,88,0.347,1204.32,0
712920633,46,3,0,1,1,58630,2,225,0,160,1438.3,0,4348,79,0.0,478.28,0
712924383,49,3,0,0,0,5225,3,435,1,161,8411.0,979,990,22,0.116,69.3,0
712925808,53,0,0,1,0,75419,1,340,1,85,2710.0,0,4724,60,0.0,755.84,0
712927383,62,1,0,1,0,18864,1,140,1,73,1438.3,642,1939,49,0.446,329.63,0
712931733,55,1,1,0,0,101925,1,300,1,71,2636.0,1257,7136,82,0.477,1355.84,0
712933083,44,5,1,0,1,24994,3,245,0,125,3127.0,2378,2292,49,0.76,641.76,0
712934583,29,0,1,1,0,37941,3,95,1,104,11879.0,0,3490,62,0.0,977.2,0
712936908,42,0,0,1,0,33986,3,110,0,138,11684.0,1786,2969,88,0.153,207.83,0
712938258,56,1,0,0,0,113377,2,150,1,66,12695.0,1613,8328,94,0.127,582.96,0
712939533,73,0,1,1,0,42237,1,175,0,51,21585.0,986,3789,70,0.046,568.35,0
712940508,46,3,1,1,1,17996,2,175,0,111,4562.0,1721,1896,50,0.377,303.36,0
712941483,46,3,0,1,0,101364,2,150,0,77,3735.0,0,6826,61,0.0,1092.16,0
712942308,43,3,1,0,0,41126,3,175,1,89,11535.0,1527,3730,67,0.132,373.0,0
712943508,46,4,1,1,0,70641,1,250,0,101,6921.0,1023,4608,79,0.148,1336.32,0
712947333,48,5,1,0,0,14975,1,200,1,76,5139.0,0,1653,44,0.0,479.37,0
712948383,49,4,1,1,0,103446,3,350,0,98,34516.0,0,7396,100,0.0,1109.4,0
712949733,47,2,1,0,1,38493,3,300,1,79,6340.0,1985,3536,61,0.313,495.04,0
712950783,65,0,0,0,0,2565,2,415,0,117,2732.0,0,739,16,0.0,162.58,0
712952283,32,3,0,0,0,170984,3,150,1,99,34516.0,1638,14474,121,0.047,1592.14,0
712953483,58,1,1,0,0,16293,1,150,1,86,1682.0,0,1811,39,0.0,398.42,0
712955433,44,4,1,1,0,102283,3,480,1,77,4370.0,1222,7223,90,0.28,1950.21,0
712960308,46,3,0,1,0,21799,3,370,0,50,8070.0,2350,2117,61,0.291,402.23,0
712961658,41,3,0,0,0,97982,3,455,1,78,3335.0,2238,5321,78,0.671,319.26,0
712965183,42,5,0,1,1,8250,3,245,1,101,2689.0,2101,1188,35,0.781,95.04,0
712966458,21,1,1,0,0,185905,3,465,0,106,8065.0,0,14807,115,0.0,1776.84,0
712967508,43,4,0,0,1,91003,2,435,0,102,2572.0,1093,5038,86,0.425,1309.88,0
712968708,55,4,0,0,0,95026,3,250,0,105,2343.0,1780,5167,78,0.76,568.37,0
712971708,37,1,1,0,0,72539,1,200,1,167,3139.0,1089,4648,80,0.347,278.88,0
712973733,45,3,1,0,0,13208,3,415,1,44,14607.0,1480,1393,38,0.101,111.44,0
712974558,43,1,0,1,0,68162,1,345,1,75,5254.0,0,4546,89,0.0,1272.88,0
712977183,54,3,1,1,1,13698,2,250,0,97,19482.0,1072,1421,22,0.055,184.73,0
712979133,44,4,0,1,1,1250,3,225,1,44,27560.0,900,646,10,0.033,161.5,0
712980333,56,3,0,0,1,30269,3,335,1,48,24149.0,1848,2584,66,0.077,310.08,0
712981383,58,4,0,0,0,5525,3,100,1,107,10790.0,1930,1052,16,0.179,263.0,0
712982808,41,2,0,1,0,26433,2,380,1,109,1438.3,0,2388,42,0.0,692.52,0
712984983,49,1,0,1,0,107469,1,390,1,91,2248.0,1853,7739,101,0.824,1857.36,0
712986483,63,0,0,0,1,47013,2,365,1,114,15412.0,0,3993,73,0.0,838.53,1
712987608,59,1,0,1,0,55691,2,295,0,107,1438.3,1153,4263,84,0.802,511.56,1
712988958,49,1,0,1,0,35737,1,465,0,63,2021.0,1731,3253,62,0.857,943.37,1
712990458,55,3,0,0,0,136223,1,470,1,68,31699.0,1976,13653,113,0.062,3276.72,1
712991808,46,3,0,0,0,14975,2,390,1,126,2451.0,1690,1596,26,0.69,351.12,1
712993008,53,1,1,1,0,67440,3,370,0,106,3819.0,1882,4533,68,0.493,498.63,1
712996833,35,3,0,1,0,57140,2,250,1,79,2392.0,1129,4309,86,0.472,301.63,0
712998033,50,4,1,1,0,21635,2,245,0,96,7361.0,0,2109,44,0.0,442.89,0
712999008,40,3,1,1,1,57543,3,195,1,82,2628.0,1771,4316,72,0.674,733.72,0
713000058,36,3,1,0,0,49635,2,300,0,151,16406.0,0,4075,75,0.0,448.25,0
713003358,39,3,1,1,0,88551,3,370,1,115,29338.0,159,4983,40,0.005,1245.75,0
713004933,59,0,0,1,0,31041,2,285,1,95,6813.0,2332,2634,51,0.342,342.42,0
713005908,49,4,1,0,1,77694,2,200,0,120,2255.0,1733,4772,83,0.769,1383.88,0
713008308,45,4,0,0,0,17241,3,195,1,59,7692.0,1678,1861,42,0.218,372.2,0
713009208,45,4,1,0,0,56615,3,250,1,81,2077.0,1634,4292,66,0.787,1201.76,0
713010483,44,3,1,1,0,14975,2,440,1,61,2936.0,2379,1572,57,0.81,377.28,0
713011683,30,0,0,0,0,20794,1,480,1,101,11239.0,0,2055,43,0.0,390.45,0
713013483,44,2,1,1,0,41559,3,455,1,126,1438.3,915,3754,58,0.636,225.24,0
713014533,55,2,0,0,0,38781,3,285,0,110,5632.0,1596,3557,64,0.283,924.82,0
713015433,49,3,0,1,0,67917,3,370,0,53,2407.0,1102,4543,71,0.458,363.44,0
713016633,34,2,0,0,0,19652,3,200,0,104,5344.0,1582,1984,36,0.296,238.08,0
713017758,34,3,0,0,0,91706,3,225,0,47,1636.0,1135,5056,85,0.694,1112.32,0
713019783,44,4,1,1,0,49722,1,125,1,53,2644.0,1794,4081,72,0.679,897.82,0
713021208,52,2,1,0,0,12327,2,190,0,83,34516.0,0,1353,40,0.0,202.95,0
713023158,48,2,1,0,0,54826,1,355,0,109,2901.0,2143,4239,78,0.739,508.68,0
713025558,56,1,0,0,0,18753,3,470,1,76,1438.3,0,1935,47,0.0,425.7,0
713027058,47,2,1,0,1,30380,1,250,1,89,2292.0,0,2595,31,0.0,441.15,0
713029683,44,3,0,1,1,76221,3,375,1,90,1873.0,468,4738,82,0.25,284.28,0
713030958,50,1,0,0,0,19255,3,100,0,77,3914.0,0,1964,54,0.0,451.72,0
713032233,38,1,0,0,0,79362,1,175,1,158,2708.0,2271,4812,83,0.839,1010.52,0
713036208,45,2,0,0,1,222791,3,365,1,97,6903.0,2091,15751,107,0.303,4567.79,0
713037333,48,3,1,0,1,38813,3,150,0,88,21430.0,0,3561,57,0.0,640.98,0
713039808,39,1,0,0,0,16069,3,275,1,103,6637.0,0,1801,48,0.0,432.24,0
713041683,63,0,0,0,0,17298,3,450,0,108,4697.0,0,1867,34,0.0,186.7,0
713043183,38,4,0,0,0,57289,1,275,0,106,2572.0,1969,4313,84,0.766,1078.25,0
713047608,36,2,0,1,0,22135,3,245,1,113,2387.0,2013,2134,41,0.843,256.08,0
713048733,46,5,1,1,0,48879,2,150,0,80,34516.0,1871,4054,75,0.054,405.4,0
713049933,50,3,1,1,0,22445,2,275,0,86,5756.0,0,2144,44,0.0,214.4,0
713053383,48,4,0,1,0,2565,3,95,0,48,34516.0,781,853,12,0.023,170.6,0
713056083,59,0,1,0,0,48316,2,450,1,92,34516.0,0,4037,87,0.0,1170.73,0
713057658,47,4,0,0,0,51090,3,175,1,65,3968.0,935,4128,72,0.236,371.52,0
713058858,31,1,0,1,0,22025,3,95,0,79,1695.0,913,2130,48,0.539,553.8,0
713060283,53,1,0,1,0,41404,2,330,0,93,7135.0,1164,3746,81,0.163,749.2,0
713061558,38,2,0,1,0,5525,3,225,1,69,4010.0,1247,1088,24,0.311,228.48,0
713063958,51,4,0,1,0,89811,2,355,0,74,7562.0,1080,5010,85,0.143,851.7,0
713064783,49,3,0,1,0,53618,3,405,1,124,5362.0,2057,4205,83,0.384,756.9,0
713067033,47,2,0,0,0,29460,2,405,1,40,7147.0,1424,2539,50,0.199,482.41,0
713068833,33,3,1,0,0,74218,1,295,0,82,1438.3,894,4687,85,0.622,421.83,0
713070033,48,3,0,1,1,79912,2,125,0,110,1438.3,787,4830,79,0.547,676.2,0
713071383,52,4,1,0,0,115030,1,400,1,112,3723.0,1728,8554,99,0.464,2052.96,0
713072358,55,3,0,0,0,121440,2,175,1,111,34516.0,1356,12878,104,0.039,3477.06,0
713075283,40,3,1,1,0,16415,3,125,1,103,20741.0,2504,1818,51,0.121,181.8,0
713079108,44,4,0,1,0,39984,2,470,1,82,1858.0,925,3660,72,0.498,1061.4,0
713081583,42,5,0,0,0,72536,3,245,0,98,2350.0,1272,4647,86,0.541,371.76,0
713082708,47,4,0,1,0,52765,1,250,0,102,4953.0,991,4183,67,0.2,376.47,0
713084208,38,1,1,1,0,26613,3,150,1,109,4373.0,0,2397,46,0.0,599.25,0
713086008,55,2,0,0,1,14975,3,445,0,86,2609.0,2439,1731,34,0.935,138.48,0
713086908,45,4,0,0,0,29062,1,150,1,93,2212.0,1670,2520,51,0.755,327.6,0
713087958,36,3,0,1,1,109016,3,250,1,97,34516.0,1337,7919,85,0.039,791.9,0
713089458,39,3,0,0,0,37108,3,140,1,71,6130.0,808,3411,78,0.132,511.65,0
713090658,45,4,0,1,0,110658,3,385,0,79,2599.0,1407,8061,98,0.541,1128.54,0
713094483,52,2,1,0,0,76382,1,220,1,82,4391.0,0,4741,78,0.0,331.87,0
713095533,60,1,0,1,0,9535,2,250,1,90,2333.0,1485,1198,31,0.637,143.76,0
713096583,30,1,0,0,0,25025,1,245,1,118,1438.3,544,2294,40,0.378,206.46,0
713101383,40,3,0,1,0,98857,2,290,1,108,1834.0,0,5402,87,0.0,756.28,0
713102733,53,1,1,0,0,111797,3,490,0,77,15987.0,1766,8195,94,0.11,1966.8,0
713104458,41,4,0,1,0,5525,3,200,1,70,7869.0,0,998,25,0.0,149.7,0
713105508,51,1,0,0,0,41571,1,125,0,138,34516.0,2040,3754,53,0.059,262.78,0
713108433,61,1,0,1,0,14975,1,270,1,99,6052.0,1720,1476,37,0.284,339.48,0
713110908,44,4,1,1,0,14975,1,110,0,96,2607.0,1966,1719,45,0.754,275.04,0
713111883,60,1,1,0,0,42119,3,350,0,120,25837.0,1812,3783,70,0.07,491.79,0
713114133,29,1,0,1,0,21438,3,275,1,72,1443.0,0,2092,38,0.0,418.4,0
713115483,51,2,0,1,1,24664,1,320,1,79,1684.0,0,2275,45,0.0,409.5,0
713118183,55,2,0,1,0,125071,3,430,1,96,13427.0,1562,13117,108,0.116,3803.93,0
713119308,47,3,0,1,1,58254,3,450,0,128,1852.0,0,4339,82,0.0,390.51,0
713120433,46,1,1,1,0,69005,2,395,0,88,5431.0,2007,4569,82,0.37,959.49,0
713121408,42,4,0,0,0,59346,1,385,1,127,3976.0,1667,4372,69,0.419,480.92,0
713124558,46,3,1,1,1,55154,2,340,0,47,7210.0,782,4249,75,0.108,1062.25,0
713126733,51,1,0,0,0,10214,1,465,0,120,17539.0,2517,1220,30,0.144,280.6,1
713127708,45,2,0,1,0,41758,3,250,0,85,2230.0,0,3766,63,0.0,301.28,1
713128833,44,1,0,1,0,14975,1,405,0,67,6511.0,1790,1478,38,0.275,428.62,1
713131158,51,1,0,0,1,111929,2,125,1,98,10286.0,0,8199,59,0.0,1475.82,1
713132133,49,4,0,1,0,93146,2,110,1,96,2720.0,1694,5103,81,0.623,663.39,1
713133258,42,2,0,1,0,117122,2,225,1,67,34516.0,2008,8872,86,0.058,798.48,0
713134458,32,1,1,0,0,6550,2,350,1,100,13219.0,0,1097,24,0.0,208.43,0
713135883,41,3,0,0,0,14975,3,125,1,98,4315.0,717,1723,51,0.166,103.38,0
713137233,41,3,0,1,0,5225,2,450,0,112,27756.0,1789,994,24,0.064,238.56,0
713138433,35,4,0,0,0,35530,1,290,1,95,14782.0,1020,3206,54,0.069,192.36,0
713144208,39,4,1,0,0,20780,2,250,1,41,9989.0,568,2053,49,0.057,472.19,0
713146683,48,4,0,0,1,99703,1,420,0,114,4460.0,0,5473,79,0.0,547.3,0
713149683,49,1,0,1,0,10919,2,150,1,75,9297.0,1668,1264,31,0.179,126.4,0
713151258,47,2,1,1,0,38274,3,400,0,118,3065.0,0,3524,69,0.0,458.12,0
713152383,38,1,1,0,0,60733,3,435,0,75,2840.0,2517,4405,82,0.886,925.05,0
713153733,42,3,1,0,0,20928,1,190,1,78,2520.0,1473,2061,36,0.585,597.69,0
713158083,48,3,1,0,0,23176,3,410,0,82,7327.0,0,2185,41,0.0,262.2,0
713159133,39,1,1,0,1,141396,3,355,1,77,14143.0,1472,13785,117,0.104,1654.2,0
713160258,62,0,1,0,0,58730,3,175,1,88,3034.0,2033,4349,90,0.67,1261.21,0
713162358,51,2,1,0,0,48750,1,495,1,101,9595.0,509,4050,72,0.053,324.0,0
713163258,52,1,0,0,0,19216,2,270,0,93,3388.0,0,1959,52,0.0,254.67,0
713166333,36,3,1,1,0,63991,1,485,0,78,14831.0,1302,4467,73,0.088,625.38,0
713167383,55,1,0,0,0,94744,1,335,1,112,2298.0,1540,5154,81,0.67,721.56,0
713168733,43,2,1,1,0,44365,1,340,0,76,2802.0,2403,3887,61,0.858,544.18,0
713171358,65,1,1,0,1,44284,1,335,0,92,1438.3,0,3880,74,0.0,388.0,0
713172408,40,3,1,0,0,14144,3,270,0,115,32558.0,2016,1440,37,0.062,86.4,0
713175483,28,1,1,1,0,41394,3,330,1,130,6022.0,871,3745,74,0.145,599.2,0
713177808,31,2,0,0,0,98870,1,200,1,67,2894.0,0,5405,87,0.0,1189.1,0
713179083,56,3,1,1,1,61425,3,270,1,109,3193.0,1533,4419,75,0.48,751.23,0
713180433,35,3,0,0,1,80401,3,360,0,74,3934.0,2517,4837,87,0.64,677.18,0
713181558,40,2,0,0,0,53499,2,345,1,113,5794.0,0,4201,73,0.0,1218.29,0
713182458,45,2,1,0,0,11291,2,220,1,73,16692.0,2446,1288,29,0.147,180.32,0
713183508,46,4,1,0,0,81937,3,275,0,103,2751.0,1158,4861,82,0.421,1215.25,0
713184858,45,4,1,0,0,53331,3,435,0,112,1438.3,818,4196,71,0.569,923.12,0
713186058,55,2,1,0,0,23257,3,330,0,97,1438.3,0,2191,51,0.0,547.75,0
713187033,43,4,1,0,0,15434,1,400,1,51,20459.0,2071,1767,38,0.101,353.4,0
713188383,51,4,1,0,0,14214,1,485,1,65,3084.0,2517,1446,22,0.816,115.68,0
713193408,41,4,0,0,0,42627,3,250,1,74,2533.0,2076,3816,75,0.82,915.84,0
713194608,65,0,0,0,0,22949,3,340,0,85,2463.0,1751,2171,58,0.711,151.97,0
713195808,43,3,0,0,0,32524,2,220,1,78,11948.0,1281,2792,51,0.107,446.72,0
713197308,46,3,0,1,0,105433,1,300,1,79,6224.0,0,7612,82,0.0,1370.16,0
713199558,46,4,0,0,0,40116,1,100,1,80,1737.0,813,3669,58,0.468,953.94,0
713203908,43,3,1,0,0,16654,2,125,0,101,2158.0,1695,1833,27,0.785,238.29,0
713205108,45,3,0,0,0,44119,3,380,1,112,1950.0,1062,3873,76,0.545,580.95,0
713206683,54,1,0,0,0,5525,2,385,1,56,34516.0,0,1028,26,0.0,92.52,0
713208033,40,3,0,1,0,106157,3,445,1,72,7350.0,1360,7679,64,0.185,691.11,0
713209308,57,2,0,1,0,109459,2,275,0,67,17218.0,1829,7971,97,0.106,2231.88,0
713213133,55,2,1,0,0,88112,1,365,1,78,6763.0,1660,4972,76,0.245,546.92,0
713214558,63,2,0,0,0,39358,1,110,0,118,2628.0,2195,3608,68,0.835,793.76,0
713216883,46,4,1,1,0,19987,1,410,0,109,3500.0,1904,2003,41,0.544,180.27,0
713217858,46,3,0,1,1,9535,2,440,1,118,2264.0,0,1204,28,0.0,325.08,0
713220258,45,2,0,1,0,11478,1,470,0,60,8138.0,2104,1299,29,0.259,207.84,0
713227233,52,2,1,0,0,59415,1,455,0,59,32535.0,0,4374,79,0.0,393.66,0
713229633,45,0,1,0,0,20934,3,175,1,157,2759.0,0,2061,47,0.0,412.2,0
713231658,44,2,0,0,0,41393,3,380,1,107,5553.0,1117,3744,52,0.201,786.24,0
713233908,49,4,1,0,0,33327,2,110,1,115,20791.0,0,2883,93,0.0,345.96,0
713236458,53,2,0,0,0,112975,2,290,0,87,18980.0,2517,8295,113,0.133,2405.55,0
713237958,42,1,0,1,0,17357,1,175,1,93,2638.0,2092,1868,43,0.793,485.68,0
713239308,48,4,1,1,0,72248,3,300,1,81,2679.0,1694,4640,85,0.632,324.8,0
713240133,34,5,0,0,0,93029,2,200,0,98,9351.0,1482,5099,60,0.158,611.88,0
713241033,44,1,1,1,0,26841,2,225,0,90,5175.0,977,2405,49,0.189,288.6,0
713242383,53,1,0,0,0,107116,3,95,1,126,34516.0,796,7721,75,0.023,1698.62,0
713246208,57,3,1,0,0,68181,1,175,0,79,13364.0,1318,4548,54,0.099,454.8,0
713247408,47,2,0,1,0,58050,3,100,0,115,1750.0,813,4333,68,0.465,1083.25,0
713249883,42,3,1,0,0,69109,3,400,1,99,3359.0,873,4572,81,0.26,411.48,0
713251008,38,2,1,0,0,45305,3,175,0,74,2960.0,1853,3921,63,0.626,823.41,0
713253858,42,5,0,0,0,22986,2,350,1,55,1461.0,0,2176,40,0.0,609.28,0
713254983,46,2,1,0,0,58959,3,420,0,51,14314.0,656,4355,70,0.046,1175.85,0
713256033,42,3,1,1,0,46083,2,125,1,110,4181.0,1604,3955,74,0.384,435.05,0
713257083,48,3,0,1,0,58430,3,190,0,76,1925.0,1202,4343,66,0.624,434.3,0
713259858,45,4,1,1,0,5225,1,280,1,109,3324.0,0,982,22,0.0,255.32,0
713261133,39,2,1,1,0,23779,3,200,0,92,8632.0,0,2221,40,0.0,444.2,0
713263758,49,3,0,0,0,92518,3,355,1,103,2312.0,1997,5085,78,0.864,1067.85,0
713264583,46,2,0,0,0,64831,3,300,1,120,34516.0,1153,4486,71,0.033,762.62,0
713265858,61,1,0,1,0,78602,3,125,1,107,34516.0,1344,4795,92,0.039,1198.75,0
713267133,48,4,0,0,0,34635,2,480,1,106,6519.0,851,3088,65,0.131,432.32,0
713269533,45,2,1,1,0,117030,2,195,0,81,9959.0,2517,8847,85,0.253,2388.69,0
713271708,55,3,0,1,0,63218,2,415,0,93,12685.0,0,4454,74,0.0,623.56,0
713274183,41,1,1,1,0,52751,3,245,1,117,4977.0,1411,4182,85,0.284,794.58,1
713276733,54,2,1,0,0,65066,3,270,1,83,3562.0,2107,4490,90,0.592,314.3,1
713277783,34,3,1,1,0,22848,1,365,0,118,18679.0,905,2168,55,0.048,216.8,1
713279808,54,3,0,0,0,16413,3,405,1,105,5619.0,1310,1816,30,0.233,127.12,1
713281833,37,2,0,1,0,119002,3,245,0,78,13589.0,2517,9456,79,0.185,1607.52,1
713282733,31,1,0,0,0,58268,3,480,1,71,3375.0,1730,4341,64,0.513,1041.84,1
713283933,48,4,0,1,1,24614,2,220,1,83,3032.0,0,2273,44,0.0,409.14,1
713285058,53,1,1,1,0,56122,3,355,0,103,2258.0,1600,4275,76,0.709,384.75,0
713287608,47,1,0,1,0,26988,3,325,1,74,3161.0,1220,2412,62,0.386,313.56,0
713289183,47,2,1,1,0,55954,3,175,0,115,2255.0,1647,4270,76,0.73,768.6,0
713292933,59,0,0,1,1,22678,3,270,0,108,10566.0,726,2156,64,0.069,452.76,0
713293983,51,0,0,0,1,210229,3,300,1,115,3388.0,2517,15313,91,0.743,2450.08,0
713295183,44,4,0,1,0,44735,3,425,1,94,24446.0,1854,3897,75,0.076,584.55,0
713299758,50,3,0,1,0,103608,2,300,0,84,8979.0,1289,7422,87,0.144,964.86,0
713301633,48,4,0,0,1,60634,2,245,1,110,1678.0,1162,4402,87,0.692,572.26,0
713302758,36,2,0,0,0,111484,3,285,0,113,14646.0,1448,8160,92,0.099,1632.0,0
713303733,46,3,0,1,0,14975,3,200,0,40,1612.0,744,1564,33,0.462,422.28,0
713305233,43,3,1,1,0,78891,2,340,1,78,4994.0,0,4802,81,0.0,720.3,0
713307708,50,2,0,1,0,14975,3,455,0,60,2895.0,2517,1541,37,0.869,184.92,0
713308683,52,1,1,1,0,6550,3,340,1,105,2733.0,1306,1139,39,0.478,296.14,0
713309583,48,4,1,1,0,22986,3,275,0,102,2967.0,2129,2177,59,0.718,152.39,0
713310558,60,0,0,0,0,51173,1,345,0,148,2035.0,1620,4130,74,0.796,991.2,0
713312208,43,3,0,0,0,17332,1,345,0,119,3146.0,0,1868,38,0.0,485.68,0
713314533,34,1,0,1,0,19802,1,375,1,105,12283.0,0,1993,41,0.0,378.67,0
713315433,48,3,1,0,0,223432,2,125,1,147,18571.0,0,15802,118,0.0,1580.2,0
713316558,62,0,0,1,1,41918,1,245,0,113,4573.0,0,3776,70,0.0,906.24,0
713318733,51,3,0,0,0,113808,3,300,0,116,4097.0,0,8376,64,0.0,1507.68,0
713320008,42,4,1,1,0,52530,1,200,1,96,3034.0,468,4172,66,0.154,1043.0,0
713321508,39,4,0,1,0,69463,2,175,0,60,1965.0,1175,4579,87,0.598,641.06,0
713322633,65,0,1,1,0,14975,1,340,0,98,2706.0,2517,1682,39,0.93,151.38,0
713325108,41,5,1,0,0,16993,3,455,0,76,7712.0,2517,1845,40,0.326,405.9,0
713328108,39,3,1,0,0,95430,3,140,0,105,1671.0,1047,5189,79,0.627,363.23,0
713330133,35,2,1,0,0,128055,3,220,0,113,5843.0,1346,13299,95,0.23,1728.87,0
713331408,47,2,0,1,0,15826,2,125,0,120,8682.0,1647,1792,36,0.19,268.8,0
713333433,65,0,0,1,0,14975,2,200,1,82,18075.0,0,1477,30,0.0,324.94,0
713334483,45,3,0,1,1,24418,3,150,1,87,8766.0,0,2263,35,0.0,135.78,0
713336883,38,2,0,0,0,24918,1,125,1,89,1760.0,0,2285,46,0.0,159.95,0
713339283,53,0,0,0,0,51320,3,200,1,83,6348.0,798,4135,71,0.126,1116.45,0
713343333,48,3,1,1,0,49260,3,175,0,67,6698.0,1327,4065,77,0.198,609.75,0
713345508,46,4,1,0,0,64234,2,125,0,103,2325.0,1662,4471,83,0.715,1251.88,0
713346558,48,3,1,1,0,18074,1,475,1,58,6784.0,891,1900,28,0.131,114.0,0
713347608,56,2,0,0,0,118950,2,175,0,114,4917.0,0,9442,69,0.0,944.2,0
713348433,41,3,1,1,0,64397,3,175,0,101,1545.0,751,4477,62,0.486,1119.25,0
713350908,37,3,0,0,0,39619,1,360,0,102,2690.0,1912,3636,68,0.711,363.6,0
713352183,49,5,0,0,0,15844,1,125,1,105,7173.0,1227,1793,33,0.171,215.16,0
713355708,35,2,0,1,1,96722,2,140,0,89,4739.0,1878,5238,84,0.396,1414.26,0
713356833,47,2,1,1,0,14975,3,150,0,88,3710.0,2517,1578,34,0.678,362.94,0
713358633,32,0,0,1,1,32306,3,150,1,85,11371.0,1015,2768,68,0.089,249.12,0
713362158,44,3,1,1,0,38220,2,340,1,85,17087.0,0,3519,70,0.0,914.94,0
713363583,47,2,1,1,0,36564,2,390,1,41,5030.0,2326,3345,69,0.462,267.6,0
713364783,53,3,0,1,0,111207,1,175,1,87,3453.0,1010,8108,85,0.292,1621.6,0
713366583,31,2,1,1,0,13327,1,370,1,117,3055.0,1685,1405,40,0.552,238.85,0
713367858,40,4,1,0,1,110472,1,245,0,87,2479.0,1748,8042,85,0.705,2332.18,0
713368833,49,3,0,1,0,44876,1,300,0,151,6205.0,2233,3906,64,0.36,898.38,0
713370033,26,0,1,0,1,20192,2,150,1,97,1438.3,0,2014,53,0.0,302.1,0
713371233,38,2,0,1,1,36346,3,400,1,79,11583.0,631,3320,55,0.054,863.2,0
713372583,26,0,1,1,0,42198,3,405,0,73,1438.3,0,3786,67,0.0,795.06,0
713373708,55,1,0,0,0,27997,3,125,0,83,1857.0,0,2464,57,0.0,492.8,0
713374533,60,1,0,0,0,45163,3,110,0,100,1981.0,1082,3913,90,0.546,1134.77,0
713375658,52,2,0,1,0,25074,3,380,1,93,3176.0,0,2298,67,0.0,229.8,0
713378133,27,1,0,1,0,27599,2,435,1,84,11696.0,2288,2445,60,0.196,391.2,0
713379258,57,2,0,1,0,226140,2,190,0,80,4097.0,1293,15925,100,0.316,2548.0,0
713380308,56,2,0,1,0,50018,2,400,0,83,1734.0,0,4092,76,0.0,1186.68,0
713381433,65,0,0,0,0,17328,3,175,1,154,4196.0,731,1868,30,0.174,130.76,0
713382558,59,0,0,1,1,56999,1,110,1,88,2063.0,953,4304,81,0.462,989.92,0
713384508,56,1,0,1,1,31603,3,110,0,71,2897.0,1398,2698,73,0.483,458.66,0
713388108,38,2,1,0,0,22721,3,495,0,136,5210.0,0,2162,36,0.0,497.26,0
713389233,38,4,1,0,0,37179,3,325,1,88,31631.0,0,3418,58,0.0,273.44,0
713390433,38,3,0,0,0,101263,3,465,1,125,34516.0,2517,6782,67,0.073,542.56,0
713394858,46,3,1,1,0,69503,1,150,0,57,4776.0,0,4581,60,0.0,1053.63,0
713396358,52,3,1,1,0,82758,3,300,0,115,3558.0,816,4878,71,0.229,439.02,0
713398158,44,3,0,0,0,193843,2,375,1,69,3821.0,1673,15005,89,0.438,3451.15,0
713399583,46,3,0,1,0,115685,3,100,1,95,29865.0,2097,8636,74,0.07,1640.84,0
713401758,57,1,0,0,1,84362,1,445,1,75,3383.0,1458,4897,75,0.431,1175.28,0
713405133,37,2,0,1,0,88308,3,435,0,144,5232.0,1923,4976,93,0.368,1443.04,0
713407458,34,2,1,1,0,45843,1,295,1,80,2870.0,2284,3946,74,0.796,276.22,0
713412558,50,0,0,1,0,31371,2,290,0,102,5454.0,1108,2674,67,0.203,748.72,0
713413758,52,4,1,0,0,24553,1,250,1,76,2751.0,1599,2270,44,0.581,340.5,0
713416233,44,3,0,1,0,16810,3,300,0,104,3242.0,2076,1841,46,0.64,128.87,0
713417433,32,0,1,1,0,65287,1,245,0,108,1711.0,0,4496,77,0.0,854.24,1
713418558,43,3,0,0,0,42737,3,220,0,99,9013.0,0,3819,71,0.0,305.52,1
713419908,44,4,0,1,0,67668,1,275,0,120,12362.0,0,4537,72,0.0,998.14,1
713422083,31,1,1,0,0,29709,3,140,1,97,1574.0,0,2560,59,0.0,204.8,1
713424108,51,3,0,1,0,30360,3,200,1,93,4288.0,2349,2591,57,0.548,233.19,1
713425383,47,2,0,1,0,85841,3,420,0,87,7484.0,1939,4923,56,0.259,639.99,1
713426358,50,2,0,0,0,26580,3,395,1,111,5685.0,0,2395,62,0.0,383.2,1
713428833,47,2,1,0,0,105435,3,125,0,108,7537.0,1239,7613,90,0.164,1446.47,1
713431008,54,2,1,0,0,53377,2,200,1,70,3562.0,0,4198,77,0.0,503.76,0
713432508,46,3,0,1,1,70048,3,270,1,97,4328.0,1749,4593,72,0.404,321.51,0
713435058,61,2,0,1,0,75172,1,410,1,84,1972.0,1489,4715,66,0.755,707.25,0
713436183,45,5,0,1,1,76265,2,250,1,115,5640.0,0,4739,80,0.0,947.8,0
713437008,38,2,0,0,0,117681,2,150,1,165,6888.0,1878,9038,64,0.273,1355.7,0
